EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
972543,SAC CO.,LYTTON,07/14/2021,1635,Tornado, ,EFU,0,0,0,500,IA,CST-6, ,160825,C,161,DMX,0,0,Storm Chaser, ,0.77,30,2,WSW,2,SW,LYTTON,07/14/2021,1638,42.4174,-94.9087,42.4154,-94.8939,"Storm chaser captured the tornado with a UAV.  The footage was used to determine the path of the tornado which remained in rural agricultural fields, hence the EFU rating.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",50
972548,CERRO GORDO CO.,ROCKWELL,07/14/2021,1652,Tornado, ,EF0,0,0,10000,2000,IA,CST-6, ,160825,C,33,DMX,0,0,Trained Spotter, ,5.1,225,3,NNE,1,E,CARTERSVILLE,07/14/2021,1705,43.0161,-93.1662,42.9995,-93.0679,"Tornado was reported by a trained spotter northeast of Rockwell.  Tornado path was determined using high resolution satellite imagery.  The tornado developed and moved to the east, mostly across open agricultural fields.  It did blow down a grain bin on a farmstead and with some minor tree damage as well.  The tornado then began to move southeast continuing to remain in open cropland.  One final farmstead was impacted with some tree damage before the tornado lifted.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",51
972550,BREMER CO.,BUCK CREEK,07/14/2021,1712,Tornado, ,EF0,0,0,1000,1000,IA,CST-6, ,160825,C,17,DMX,0,0,Emergency Manager, ,2.5,150,3,SSE,3,ESE,BUCK CREEK,07/14/2021,1718,42.7088,-92.1195,42.735,-92.0856,"Emergency manager reported a tornado east of the Readlyn area.  Video and high resolution satellite imagery was used to determine the path of the tornado in eastern Bremer county.  The tornado remained mostly in rural agricultural land, but did produce some minor tree damage at a farmstead.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",52
971920,BUCHANAN CO.,HAZLETON,07/14/2021,1743,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,159428,C,19,DVN,0,0,NWS Storm Survey, ,0.21,30,3,WNW,3,WNW,HAZLETON,07/14/2021,1744,42.64,-91.95,42.642,-91.947,"Brief tornado touchdown in Buchanan County, which crossed into Fayette County at 17:44 LST, and then into Oelwein.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",53
971584,FAYETTE CO.,OELWEIN MUNI ARPT,07/14/2021,1744,Tornado, ,EF0,0,0,275000,5000,IA,CST-6, ,160849,C,65,ARX,0,0,NWS Storm Survey, ,2.97,30,3,SSE,1,SSW,OELWEIN,07/14/2021,1753,42.64,-91.9494,42.67,-91.9076,"An EF0 tornado developed southwest of Oelwein and moved northeast into the city before dissipating. The tornado damaged the ticket booth, fencing and ripped metal siding off of stands at the high school football field. The tornado also blew out the sides of a greenhouse, tipped over the FFA's chicken coop and lifted but did not remove the roof on the main portion of the high school. At a restaurant, an air handler unit was ripped off and windows broken. Some crop and tree damage was noted southwest of the city as well.","Two tornadoes skipped across portions of northeast Iowa during the late afternoon of July 14th. The first tornado impacted areas between Rockford (Floyd County) and Rudd (Floyd County) and to the east before dissipating northwest of Charles City (Floyd County). The most extensive damage occurred to a hog containment building near the end of its path. This tornado was rated an EF-1. The second tornado caused damage in Oelwein (Fayette County) and locations southwest of the city. This tornado ripped an air handler unit off a restaurant and caused damage at the high school football stadium. This tornado was rated an EF-0. The Governor of Iowa issued a disaster proclamation that included Fayette County.",54
972738,TAMA CO.,DYSART,07/14/2021,1805,Tornado, ,EF1,0,0,25000,1000,IA,CST-6, ,160825,C,171,DMX,0,0,NWS Storm Survey, ,1.08,590,0,S,1,ESE,DYSART,07/14/2021,1808,42.1661,-92.3193,42.161,-92.2993,"Tornado developed near the southwest corner of Dysart and moved east southeast.  The tornado had a very broad circulation with smaller vorticies embedded within the larger circulation.  The tornado produced mostly EF0 damage with some EF1 damage to houses on the far southwest side of town.  The remainder of the path was in agricultural fields to the south of town.  The tornado then moved from Tama county into Benton county.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",55
993316,BENTON CO.,GARRISON,07/14/2021,1808,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,159428,C,11,DVN,0,0,NWS Storm Survey, ,4.57,560,8,W,5,NW,GARRISON,07/14/2021,1819,42.161,-92.2993,42.1975,-92.2248,"A tornado began in Tama County and crossed into Benton County, just south of Dysart, around 6:08 pm CST. As the tornado entered Benton County, the max width was around 560 yards. This includes the main tornado and satellite vortices, which are supported by video evidence. The tornado caused damage to trees and farm outbuildings at a farmstead just over the county line. This damage was rated EF-1, with maximum winds around 100 mph. The tornado then followed an intermittent path to the east-northeast for about 4.5 miles through rural areas, before dissipating.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",56
964226,BUCHANAN CO.,AURORA,07/14/2021,1810,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,159428,C,19,DVN,0,0,Emergency Manager, ,0.1,10,3,S,3,S,AURORA,07/14/2021,1810,42.58,-91.72,42.58,-91.72,"Brief touchdown in a field with no visible damage.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",57
964228,BENTON CO.,GARRISON,07/14/2021,1819,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,159428,C,11,DVN,0,0,Emergency Manager, ,0.1,10,5,NW,5,NW,GARRISON,07/14/2021,1819,42.2,-92.22,42.2,-92.22,"Brief touchdown in a field with no visible damage.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and several tornadoes, most of which only briefly touched down.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Delaware and Jones counties in IA, where a total of 5 tornadoes occurred.  An additional 7 tornadoes touched down in eastern IA, with no visible damage reported.",58
964224,BENTON CO.,GARRISON,07/14/2021,1836,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,159428,C,11,DVN,0,0,Public, ,0.1,10,3,ESE,3,ESE,GARRISON,07/14/2021,1836,42.14,-92.1,42.14,-92.1,"Brief touchdown in a field with no visible damage.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",59
964214,DELAWARE CO.,COFFINS GROVE PARK,07/14/2021,1850,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,159428,C,55,DVN,0,0,Emergency Manager, ,1.39,40,3,S,3,SW,MANCHESTER,07/14/2021,1853,42.457,-91.527,42.454,-91.5,"Brief EF-1 tornado snapped large tree limbs and tree trunks southwest of Manchester.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",60
964217,DELAWARE CO.,MANCHESTER,07/14/2021,1854,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,159428,C,55,DVN,0,0,Emergency Manager, ,1.12,30,2,WSW,1,SW,MANCHESTER,07/14/2021,1856,42.467,-91.491,42.468,-91.469,"An EF-1 tornado briefly touched down on the southwest side of town damaging several farm outbuildings and a large show barn. No injuries were reported.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",61
964235,BENTON CO.,SHELLSBURG,07/14/2021,1856,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,159428,C,11,DVN,0,0,Emergency Manager, ,0.1,10,5,NW,5,NW,SHELLSBURG,07/14/2021,1856,42.14,-91.94,42.14,-91.94,"Brief touchdown in a field with no visible damage.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",62
964234,BENTON CO.,VINTON,07/14/2021,1907,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,159428,C,11,DVN,0,0,Storm Chaser, ,0.1,10,5,SSW,5,SSW,VINTON,07/14/2021,1907,42.1,-92.05,42.1,-92.05,"Brief touchdown in a field with no visible damage.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",63
964237,LINN CO.,LAFAYETTE,07/14/2021,1950,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,159428,C,113,DVN,0,0,Trained Spotter, ,0.1,10,4,NNE,4,NNE,LAFAYETTE,07/14/2021,1950,42.2,-91.66,42.2,-91.66,"Brief touchdown in a field with no visible damage.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",64
964238,LINN CO.,CENTER PT,07/14/2021,1952,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,159428,C,113,DVN,0,0,Emergency Manager, ,0.1,10,2,N,2,N,CENTER PT,07/14/2021,1952,42.23,-91.78,42.23,-91.78,"Brief touchdown in a field with no visible damage.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",65
993310,DELAWARE CO.,BUCK CREEK,07/14/2021,2040,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,159428,C,55,DVN,0,0,Trained Spotter, ,0.36,10,2,S,2,SSE,BUCK CREEK,07/14/2021,2041,42.304,-91.3491,42.304,-91.342,"Photos from a trained spotter and high resolution satellite data confirm a brief tornado in a corn field southwest of Hopkinton. The tornado did not cause any damage that could be used to assign an EF-scale rating. Time estimated by radar.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",66
964211,JONES CO.,LANGWORTHY,07/14/2021,2044,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,159428,C,105,DVN,0,0,NWS Storm Survey, ,1.8,40,3,WNW,2,WNW,LANGWORTHY,07/14/2021,2048,42.21,-91.29,42.209,-91.258,"An EF-1 tornado touched down southwest of Monticello damaging outbuildings and snapping large trees on two farmsteads.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",67
964198,JONES CO.,MONTICELLO MUNI ARPT,07/14/2021,2102,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,159428,C,105,DVN,0,0,NWS Storm Survey, ,8,30,2,SE,1,WNW,TEMPLE HILL,07/14/2021,2120,42.21,-91.14,42.236,-90.995,"An EF-1 tornado developed southeast of Monticello and tracked across rural areas east of Monticello along an intermittent 8 mile path through farmland and wooded areas.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",68
964201,JONES CO.,CANTON,07/14/2021,2130,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,159428,C,105,DVN,0,0,NWS Storm Survey, ,3.13,30,3,WSW,1,S,CANTON,07/14/2021,2134,42.15,-90.96,42.149,-90.899,"An EF-1 tornado tracked across rural Jones county snapping trees and ending just south of Canton.","Severe thunderstorms developed ahead of an approaching cold front during the afternoon and evening of Wednesday, July 14.  Some of the storms produced damaging winds and numerous tornadoes.  Brief torrential rainfall was also observed with the stronger storm cells.  The areas that were hit hardest were in Buchanan, Delaware, Benton, Linn, and Jones counties in IA, where a total of 14 tornadoes occurred.  7 of the tornadoes had no visible damage.",69
982069,OSCEOLA CO.,OCHEYEDAN,08/08/2021,1536,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,162653,C,143,FSD,0,0,Emergency Manager, ,0.79,40,3,NW,2,NW,OCHEYEDAN,08/08/2021,1538,43.454,-95.583,43.445,-95.575,"The tornado began just east of Starling Avenue north of 140th Street, traveling south southeast across open fields before lifting just west of the Devil's Ridge Wildlife Management Area south of 140th Street. The path was defined on Sentinel satellite imagery through crops. The average path width was 40 yards.","An isolated thunderstorm traveled southeast from southwest Minnesota into northwest Iowa along with a compact mesoscale convective vortex. Unstable lapse rates led to brief  tornadic development along the track.",70
982081,OSCEOLA CO.,OCHEYEDAN,08/08/2021,1547,Tornado, ,EF0,0,0,10000,0,IA,CST-6, ,162653,C,143,FSD,0,0,Emergency Manager, ,2.42,50,0,SSE,3,SSE,OCHEYEDAN,08/08/2021,1552,43.415,-95.546,43.386,-95.524,"The tornado spun up around one-half mile west of Ocheyedan south of 160th Street. The tornado traveled south southeast along Tanager Avenue where it damaged a few trees along the road.  After a little over a mile, the path shifted to the southeast. Just before the tornado dissipated near the intersection of 180th Street and Tyler Avenue, a small portion of a chicken barn roof was damaged. The average path width was 50 yards, defined by drone video. Property damage costs are a rough estimate.","An isolated thunderstorm traveled southeast from southwest Minnesota into northwest Iowa along with a compact mesoscale convective vortex. Unstable lapse rates led to brief  tornadic development along the track.",71
982086,BUENA VISTA CO.,ALBERT CITY,08/08/2021,1912,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,162653,C,21,FSD,0,0,Emergency Manager, ,0.31,20,6,SSE,6,SSE,ALBERT CITY,08/08/2021,1913,42.698,-94.923,42.694,-94.921,"A tornado briefly spun up and traveled across farmland to the southeast, located between 560th and 570th Streets, and 240th and 100th Avenues. The tornado path was observed on Sentinel satellite imagery. The average path width was 20 yards.","An isolated thunderstorm traveled southeast from southwest Minnesota into northwest Iowa along with a compact mesoscale convective vortex. Unstable lapse rates led to brief  tornadic development along the track.",72
972744,WEBSTER CO.,MOORLAND NESLER ARPT,08/08/2021,2200,Tornado, ,EFU,0,0,0,1000,IA,CST-6, ,161050,C,187,DMX,0,0,Other Federal Agency, ,1.65,150,1,E,2,ENE,MOORLAND NESLER ARPT,08/08/2021,2206,42.4292,-94.2684,42.4412,-94.2404,"Weak tornado occurred southeast of Moorland and remained in rural areas.  Path was determined using high resolution satellite data.  No damage indicators were impacted, hence the EFU rating.","Five tornadoes occurred in Webster county during the late evening hours as a lone supercell moved southeast.  They tornadoes remained in rural areas with damage confined to crops.||The aforementioned supercell began hours earlier in eastern South Dakota/SW Minnesota and trekked to the SE along the SB/MUCAPE gradients within a supportive environment for continued maintenance and rotation. Vicinity MUCAPE values were 2000-3000 J/kg, effective bulk shear 35-40+ kts, LCL values under 1000m, effective helicity around 100-200 m2/s2. Additionally, SBCIN values increased to the S/W/SW of the storm, aiding in allowing it to exist largely by its lonesome.",73
972745,WEBSTER CO.,LINDGREN,08/08/2021,2219,Tornado, ,EFU,0,0,0,1000,IA,CST-6, ,161050,C,187,DMX,0,0,Other Federal Agency, ,1.7,150,1,N,1,E,LINDGREN,08/08/2021,2225,42.3844,-94.1794,42.3666,-94.1563,"Weak tornado occurred southwest of Otho and remained in rural areas.  Path was determined using high resolution satellite data.  No damage indicators were impacted, hence the EFU rating.","Five tornadoes occurred in Webster county during the late evening hours as a lone supercell moved southeast.  They tornadoes remained in rural areas with damage confined to crops.||The aforementioned supercell began hours earlier in eastern South Dakota/SW Minnesota and trekked to the SE along the SB/MUCAPE gradients within a supportive environment for continued maintenance and rotation. Vicinity MUCAPE values were 2000-3000 J/kg, effective bulk shear 35-40+ kts, LCL values under 1000m, effective helicity around 100-200 m2/s2. Additionally, SBCIN values increased to the S/W/SW of the storm, aiding in allowing it to exist largely by its lonesome.",74
972746,WEBSTER CO.,PALM GROVE,08/08/2021,2247,Tornado, ,EFU,0,0,0,1000,IA,CST-6, ,161050,C,187,DMX,0,0,Other Federal Agency, ,1.86,160,2,SW,2,S,PALM GROVE,08/08/2021,2254,42.3149,-94.2042,42.3004,-94.1735,"Weak tornado occurred north of Harcourt and remained in rural areas.  Path was determined using high resolution satellite data.  No damage indicators were impacted, hence the EFU rating.","Five tornadoes occurred in Webster county during the late evening hours as a lone supercell moved southeast.  They tornadoes remained in rural areas with damage confined to crops.||The aforementioned supercell began hours earlier in eastern South Dakota/SW Minnesota and trekked to the SE along the SB/MUCAPE gradients within a supportive environment for continued maintenance and rotation. Vicinity MUCAPE values were 2000-3000 J/kg, effective bulk shear 35-40+ kts, LCL values under 1000m, effective helicity around 100-200 m2/s2. Additionally, SBCIN values increased to the S/W/SW of the storm, aiding in allowing it to exist largely by its lonesome.",75
972747,WEBSTER CO.,HARCOURT,08/08/2021,2302,Tornado, ,EFU,0,0,0,1000,IA,CST-6, ,161050,C,187,DMX,0,0,Other Federal Agency, ,1.36,40,2,NE,2,E,HARCOURT,08/08/2021,2306,42.2877,-94.1444,42.2681,-94.1419,"Weak tornado occurred northeast of Harcourt and remained in rural areas.  Path was determined using high resolution satellite data.  No damage indicators were impacted, hence the EFU rating.","Five tornadoes occurred in Webster county during the late evening hours as a lone supercell moved southeast.  They tornadoes remained in rural areas with damage confined to crops.||The aforementioned supercell began hours earlier in eastern South Dakota/SW Minnesota and trekked to the SE along the SB/MUCAPE gradients within a supportive environment for continued maintenance and rotation. Vicinity MUCAPE values were 2000-3000 J/kg, effective bulk shear 35-40+ kts, LCL values under 1000m, effective helicity around 100-200 m2/s2. Additionally, SBCIN values increased to the S/W/SW of the storm, aiding in allowing it to exist largely by its lonesome.",76
972749,WEBSTER CO.,HARCOURT,08/08/2021,2306,Tornado, ,EFU,0,0,0,200,IA,CST-6, ,161050,C,187,DMX,0,0,Other Federal Agency, ,0.49,15,2,E,3,E,HARCOURT,08/08/2021,2307,42.274,-94.1342,42.268,-94.1288,"Weak tornado occurred east of Harcourt and remained in rural areas.  Path was determined using high resolution satellite data.  No damage indicators were impacted, hence the EFU rating.","Five tornadoes occurred in Webster county during the late evening hours as a lone supercell moved southeast.  They tornadoes remained in rural areas with damage confined to crops.||The aforementioned supercell began hours earlier in eastern South Dakota/SW Minnesota and trekked to the SE along the SB/MUCAPE gradients within a supportive environment for continued maintenance and rotation. Vicinity MUCAPE values were 2000-3000 J/kg, effective bulk shear 35-40+ kts, LCL values under 1000m, effective helicity around 100-200 m2/s2. Additionally, SBCIN values increased to the S/W/SW of the storm, aiding in allowing it to exist largely by its lonesome.",77
973374,DUBUQUE CO.,EPWORTH,08/11/2021,1640,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,161207,C,61,DVN,0,0,Emergency Manager, ,0.6,20,4,SSW,4,SSW,EPWORTH,08/11/2021,1643,42.4,-90.96,42.4,-90.95,"The tornado began a path of damage through mainly mature corn, where it move through fields and through one section of timber, where it caused branch damage and topped out one tree. A farmer witnessed the tornado, seeing swirling debris. The peak winds estimated with this EF0 tornado were 74 mph.  Dubuque County EMA provided all information for this survey.","A cluster of strong storms formed in northeast Iowa the afternoon of August 11, 2021. On particularly strong storms moved through Delaware and Dubuque counties, which produced a brief EF0 tornado.",78
982092,OSCEOLA CO.,ASHTON,08/20/2021,1434,Tornado, ,EF0,0,0,30000,0,IA,CST-6, ,162654,C,143,FSD,0,0,Emergency Manager, ,3.64,30,1,NNE,1,NW,SIBLEY MUNI ARPT,08/20/2021,1441,43.334,-95.793,43.379,-95.762,"A tornado developed one mile north of Ashton, just north of the intersection of Nuthatch Avenue and 220th Street.  The tornado moved northeast across farmland with a track identified on Sentinel satellite imagery.  The tornado then turned after around one mile to move largely parallel to State Highway 60, briefly crossing to the east side of the road where it overturned a small shed and snapped several branches on a large tree.  As the tornado tracked between Highway 60 and the Sibley Municipal Airport, an RV was tossed into a utility shed which resulted in the collapse of the shed. The tornado then turned north and moved back across Highway 60, where it destroyed a road sign shortly before it lifted one-half mile north of 190th Street.  The path along and east of Highway 60 was documented on drone video. The average path width was 30 yards. Property damage costs are a rough estimate.","Clusters of thunderstorms along an advancing cold front merged to produce linear structures in the presence of 500-1000 J/kg DCAPE.  Short bowing segments with shear vectors weakly perpendicular to the boundary resulted in brief mesovortices.",79
972758,POCAHONTAS CO.,BLANDEN,08/20/2021,1903,Tornado, ,EFU,0,0,0,500,IA,CST-6, ,161068,C,151,DMX,0,0,Other Federal Agency, ,1.18,20,2,WNW,1,NNW,BLANDEN,08/20/2021,1905,42.5925,-94.6291,42.6002,-94.6083,"Weak tornado southwest of Palmer remained in rural agricultural fields.  Path was determined using high resolution satellite imagery.  No damage indicators were impacted, hence the EFU rating.","Pre-frontal (warm sector) and cold frontal forced thunderstorms (linear and multicellular) moved across portions of northern Iowa during the evening hours of August 20th producing three tornadoes and heavy rainfall. ||Environmental conditions were favorable for strong to severe storms, including MUCAPE in excess of 3000-4000 J/kg, bulk effective shear around 30 kts ahead of and around 40 kts along the front, 0-3 km bulk shear around 30 to 35 kts roughly perpendicular to storms (especially those ahead of the front), and LCLs around and under 1000m.",80
972759,HUMBOLDT CO.,UNIQUE,08/20/2021,1919,Tornado, ,EFU,0,0,0,1000,IA,CST-6, ,161068,C,91,DMX,0,0,Other Federal Agency, ,2.16,60,1,N,2,S,RUTLAND,08/20/2021,1922,42.7365,-94.3464,42.7366,-94.3039,"Weak tornado southwest of Rutledge remained in rural agricultural fields.  Path was determined using high resolution satellite imagery.  No damage indicators were impacted, hence the EFU rating.","Pre-frontal (warm sector) and cold frontal forced thunderstorms (linear and multicellular) moved across portions of northern Iowa during the evening hours of August 20th producing three tornadoes and heavy rainfall. ||Environmental conditions were favorable for strong to severe storms, including MUCAPE in excess of 3000-4000 J/kg, bulk effective shear around 30 kts ahead of and around 40 kts along the front, 0-3 km bulk shear around 30 to 35 kts roughly perpendicular to storms (especially those ahead of the front), and LCLs around and under 1000m.",81
972760,WRIGHT CO.,GOLDFIELD,08/20/2021,2005,Tornado, ,EF0,0,0,0,1000,IA,CST-6, ,161068,C,197,DMX,0,0,Other Federal Agency, ,4.05,190,2,N,2,E,FLORENCE,08/20/2021,2010,42.7606,-93.9139,42.7759,-93.8368,"Tornado north of Goldfield remained in mostly rural agricultural fields, although some minor tree damage occurred at one farmstead  Path was determined using high resolution satellite imagery.","Pre-frontal (warm sector) and cold frontal forced thunderstorms (linear and multicellular) moved across portions of northern Iowa during the evening hours of August 20th producing three tornadoes and heavy rainfall. ||Environmental conditions were favorable for strong to severe storms, including MUCAPE in excess of 3000-4000 J/kg, bulk effective shear around 30 kts ahead of and around 40 kts along the front, 0-3 km bulk shear around 30 to 35 kts roughly perpendicular to storms (especially those ahead of the front), and LCLs around and under 1000m.",82
