EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
785146,ADAIR CO.,ZION,10/09/2018,1642,Tornado, ,EF0,0,0,0,1000,IA,CST-6, ,131198,C,1,DMX,0,0,Emergency Manager, ,3.05,40,0,SSW,1,SW,HEBRON,10/09/2018,1647,41.1984,-94.3208,41.2424,-94.3147,"Tornado was determined by a tornadic debris signature on radar and subsequently found via high resolution satellite imagery.   Any damage was to crops as the tornado remained across rural agricultural land east of Orient.","A relatively stationary frontal boundary remained over Iowa on the 9th, a day after the same boundary produced a couple of tornadoes, strong storms, and heavy rainfall. In similar fashion, the environment was conducive for rotating storms. Running down the list of conducive features, LCLs were under 1000m, SBCAPE values were in the 1000-2000 J/kg range, effective bulk shear was in excess of 40kts, and effective storm relative helicity was in excess of 200 m2/s2. All in all, it was not going to take much for storms to rotate and have the potential to product funnel clouds and at least brief tornadoes. Scattered showers and storms were persistent through the afternoon and early evening, with a number producing brief tornadoes.",74
785147,ADAIR CO.,ARBOR HILL,10/09/2018,1658,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,131198,C,1,DMX,0,0,NWS Storm Survey, ,1.57,30,0,S,1,NE,ARBOR HILL,10/09/2018,1701,41.3645,-94.3187,41.3824,-94.3,"Tornado developed just south of the hamlet of Arbor Hill and produced minor tree damage along the Stuart Road.  The tornado moved northeast and remained over cropland with little damage noted.  Portions of the path were observed using high resolution satellite imagery.","A relatively stationary frontal boundary remained over Iowa on the 9th, a day after the same boundary produced a couple of tornadoes, strong storms, and heavy rainfall. In similar fashion, the environment was conducive for rotating storms. Running down the list of conducive features, LCLs were under 1000m, SBCAPE values were in the 1000-2000 J/kg range, effective bulk shear was in excess of 40kts, and effective storm relative helicity was in excess of 200 m2/s2. All in all, it was not going to take much for storms to rotate and have the potential to product funnel clouds and at least brief tornadoes. Scattered showers and storms were persistent through the afternoon and early evening, with a number producing brief tornadoes.",75
785148,ADAIR CO.,ARBOR HILL,10/09/2018,1703,Tornado, ,EF1,0,0,5000,1000,IA,CST-6, ,131198,C,1,DMX,0,0,NWS Storm Survey, ,2.71,80,2,N,4,NE,HOWE,10/09/2018,1708,41.4046,-94.3143,41.4431,-94.3244,"Tornado developed just east of the Stuart Road in open cropland.  The tornado moved on a slightly unusual northwest track eventually crossing the Stuart Road about one half mile south of 150th Street.  The tornado produced EF1 damage to outbuildings and trees at a farmstead on the southwest intersection of 150th & Stuart Road.  The tornado then moved back into cropland with only some minor tree and crop damage noted until it dissipated.","A relatively stationary frontal boundary remained over Iowa on the 9th, a day after the same boundary produced a couple of tornadoes, strong storms, and heavy rainfall. In similar fashion, the environment was conducive for rotating storms. Running down the list of conducive features, LCLs were under 1000m, SBCAPE values were in the 1000-2000 J/kg range, effective bulk shear was in excess of 40kts, and effective storm relative helicity was in excess of 200 m2/s2. All in all, it was not going to take much for storms to rotate and have the potential to product funnel clouds and at least brief tornadoes. Scattered showers and storms were persistent through the afternoon and early evening, with a number producing brief tornadoes.",76
814403,CASS CO.,ANITA MUNI ARPT,05/22/2019,4,Tornado, ,EF1,0,0,15000,0,IA,CST-6, ,135739,C,29,DMX,0,0,NWS Storm Survey, ,1.09,50,2,SSE,1,ESE,ANITA MUNI ARPT,05/22/2019,6,41.4087,-94.7524,41.4243,-94.7497,"Brief tornado which destroyed an old barn but otherwise remained in rural cropland.","Thunderstorms moved northeast into Iowa overnight.  While overall instability was around 500 J/KG, the 0-3km MLCAPE was over 125 J/KG across southwest Iowa accounting for around a third of the overall updraft strength.  Effective helicity values were nearly 500 m2/s2.   The strongly sheared environment along with decent near surface instability led to the development of two tornadoes across southwest Iowa during the night.  The first tornado was an EF-1 and virtually destroyed an old farm building southeast of Anita.  The second more powerful tornado occurred southeast of Adair and impacted a few different farmsteads.  The final farmstead encountered received EF-2 damage producing 1 injury and 1 fatality.  The tornado crossed Interstate 80 and then remained in rural cropland for the remainder of the path.",77
814521,ADAIR CO.,ADAIR,05/22/2019,29,Tornado, ,EF2,1,1,500000,0,IA,CST-6, ,135739,C,1,DMX,0,0,NWS Storm Survey, ,3.34,150,3,SSE,2,E,ADAIR,05/22/2019,35,41.4557,-94.6249,41.504,-94.6212,"Tornado developed south southeast of Adair and moved quickly north.  Initial damage was mainly to trees, grain bins and outbuildings.  Three houses were encountered by the tornado with the first two receiving EF0 damage.  The third house had the roof removed with several of the outside walls collapsing, but the inside walls remaining intact.  Two individuals were sleeping inside when the tornado arrived with one injury and one fatality occurring.  This structure sustained EF2 damage with the tornado passing over Interstate 80 and remaining in rural cropland for the remainder of its path in Adair County.  The tornado then crossed into Guthrie County before dissipating.","Thunderstorms moved northeast into Iowa overnight.  While overall instability was around 500 J/KG, the 0-3km MLCAPE was over 125 J/KG across southwest Iowa accounting for around a third of the overall updraft strength.  Effective helicity values were nearly 500 m2/s2.   The strongly sheared environment along with decent near surface instability led to the development of two tornadoes across southwest Iowa during the night.  The first tornado was an EF-1 and virtually destroyed an old farm building southeast of Anita.  The second more powerful tornado occurred southeast of Adair and impacted a few different farmsteads.  The final farmstead encountered received EF-2 damage producing 1 injury and 1 fatality.  The tornado crossed Interstate 80 and then remained in rural cropland for the remainder of the path.",78
814523,GUTHRIE CO.,ADAIR,05/22/2019,35,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,135739,C,77,DMX,0,0,NWS Storm Survey, ,1.41,60,2,E,2,NE,ADAIR,05/22/2019,37,41.504,-94.6212,41.524,-94.6152,"This tornado entered from Adair County and continued to move north through rural areas.  Only tree damage and minor power line damage was observed.","Thunderstorms moved northeast into Iowa overnight.  While overall instability was around 500 J/KG, the 0-3km MLCAPE was over 125 J/KG across southwest Iowa accounting for around a third of the overall updraft strength.  Effective helicity values were nearly 500 m2/s2.   The strongly sheared environment along with decent near surface instability led to the development of two tornadoes across southwest Iowa during the night.  The first tornado was an EF-1 and virtually destroyed an old farm building southeast of Anita.  The second more powerful tornado occurred southeast of Adair and impacted a few different farmsteads.  The final farmstead encountered received EF-2 damage producing 1 injury and 1 fatality.  The tornado crossed Interstate 80 and then remained in rural cropland for the remainder of the path.",79
825654,JOHNSON CO.,WILLIAMSTOWN,05/24/2019,1736,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,137474,C,103,DVN,0,0,NWS Storm Survey, ,10.76,75,2,E,1,NE,IOWA CITY MUNI ARPT,05/24/2019,1804,41.5689,-91.7208,41.6389,-91.5347,"A high-end EF1 tornado damaged rooftops, destroyed outbuildings, snapped and uprooted trees, and flipped and destroyed large trailers along the path that extended from about 11 miles west southwest of the Iowa City Airport to just east of the airport. The tornado was on the ground for about 27 minutes.","A warm front lifted northward into the area Friday, May 24, sparking widespread  thunderstorms in the morning/early afternoon time frame and again in the early evening.  Two tornadoes were occurred in McDonough County during the early afternoon.  Towards evening, another tornadic storm developed, producing two tornadoes. The first occurred in Johnson County just southwest of Iowa City, and the second in Cedar County just north of West Branch.",80
825659,CEDAR CO.,CEDAR VLY,05/24/2019,1827,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,137474,C,31,DVN,0,0,NWS Storm Survey, ,0.04,10,3,W,3,W,CEDAR VLY,05/24/2019,1828,41.7285,-91.3094,41.7287,-91.3087,"An EF-0 tornado touched down briefly, causing tree damage at a farmstead.","A warm front lifted northward into the area Friday, May 24, sparking widespread  thunderstorms in the morning/early afternoon time frame and again in the early evening.  Two tornadoes were occurred in McDonough County during the early afternoon.  Towards evening, another tornadic storm developed, producing two tornadoes. The first occurred in Johnson County just southwest of Iowa City, and the second in Cedar County just north of West Branch.",81
827264,FLOYD CO.,FLOYD CROSSING,05/27/2019,1123,Tornado, ,EF1,0,0,625000,0,IA,CST-6, ,137701,C,67,ARX,0,0,Law Enforcement, ,9.83,105,2,SSE,2,NW,COLWELL,05/27/2019,1137,43.0486,-92.7366,43.1729,-92.6419,"A tornado touched down west of Charles City and moved north-northeast before dissipating northwest of Colwell. The tornado did extensive damage to seven buildings at the Floyd County fairgrounds. At a fertilizer plant across the road from the fairgrounds a roof was partially peeled off from one building while the main building was left leaning after having an entire side ripped off.  Three homes along the path were damaged severely enough to be declared inhabitable.","As an area of low pressure moved across the Upper Midwest, thunderstorms developed during the afternoon of Memorial Day (May 27th) across portions of northeast Iowa. These storms quickly became severe and produced tornadoes across Floyd, Chickasaw and Howard Counties. The first tornado developed near Charles City (Floyd County) and was on the ground for about 7 miles, extensively damaging some buildings at the Floyd County fairgrounds along damaging three houses severe enough to make them inhabitable. Another tornado moved across rural portions of Howard County for 12 miles and damaged a wind turbine and cattle barns. Two other weaker tornadoes also touched down across northwest Chickasaw County and northern Howard County very close to the Minnesota state line.",82
827266,CHICKASAW CO.,DEERFIELD,05/27/2019,1210,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,137701,C,37,ARX,0,0,NWS Storm Survey, ,3.4,25,2,NW,4,WNW,ALTA VISTA,05/27/2019,1214,43.1695,-92.5311,43.2127,-92.4987,"A tornado touched down across northwest Chickasaw County southwest of Alta Vista. The tornado traveled north-northeast across rural parts of the county before passing into Howard County southwest of Elma. This was spotted by area fire departments.","As an area of low pressure moved across the Upper Midwest, thunderstorms developed during the afternoon of Memorial Day (May 27th) across portions of northeast Iowa. These storms quickly became severe and produced tornadoes across Floyd, Chickasaw and Howard Counties. The first tornado developed near Charles City (Floyd County) and was on the ground for about 7 miles, extensively damaging some buildings at the Floyd County fairgrounds along damaging three houses severe enough to make them inhabitable. Another tornado moved across rural portions of Howard County for 12 miles and damaged a wind turbine and cattle barns. Two other weaker tornadoes also touched down across northwest Chickasaw County and northern Howard County very close to the Minnesota state line.",83
827267,HOWARD CO.,ELMA,05/27/2019,1214,Tornado, ,EF0,0,0,35000,0,IA,CST-6, ,137701,C,89,ARX,0,0,NWS Storm Survey, ,0.67,25,4,SW,3,SW,ELMA,05/27/2019,1215,43.2127,-92.4986,43.2213,-92.4923,"A tornado entered into Howard County southwest of Elma as it moved north-northeast and then dissipated after crossing Dale Avenue. Farm buildings were damaged just north of the Chickasaw County line. This was witnessed by area fire departments serving as spotters.","As an area of low pressure moved across the Upper Midwest, thunderstorms developed during the afternoon of Memorial Day (May 27th) across portions of northeast Iowa. These storms quickly became severe and produced tornadoes across Floyd, Chickasaw and Howard Counties. The first tornado developed near Charles City (Floyd County) and was on the ground for about 7 miles, extensively damaging some buildings at the Floyd County fairgrounds along damaging three houses severe enough to make them inhabitable. Another tornado moved across rural portions of Howard County for 12 miles and damaged a wind turbine and cattle barns. Two other weaker tornadoes also touched down across northwest Chickasaw County and northern Howard County very close to the Minnesota state line.",84
826413,VAN BUREN CO.,LAKE SUGEMA CAMP GD,05/27/2019,1225,Tornado, ,EF3,0,0,0,0,IA,CST-6, ,137565,C,177,DVN,0,0,Trained Spotter, ,7.27,100,1,S,3,NW,BONAPARTE ARPT,05/27/2019,1242,40.667,-91.9983,40.6755,-91.8601,"A  strong tornado touched down northeast of Cantril and continued east for 17 minutes on a 7.5 mile path.  The tornado was 100 yards at its widest.  A  house and a hunting cabin were destroyed.  The damage to the house was due to estimated maximum wind speeds of 140 MPH.  As the tornado moved east, outbuildings and trees were downed.","Showers and thunderstorms tracked eastward across parts of eastern Iowa and northern Illinois on Memorial Day 2019 as a low pressure system lifted a warm front through the region.   | |Some of the storms produced tornadoes during the early to mid afternoon hours.  Very heavy rain also fell in a short amount of time in areas.  Flash flooding occurred in the Quad Cities metro, with several feet of water on many streets.",85
827269,HOWARD CO.,MAPLE LEAF,05/27/2019,1225,Tornado, ,EF1,0,0,1300000,0,IA,CST-6, ,137701,C,89,ARX,0,0,NWS Storm Survey, ,12.62,95,3,WSW,0,SW,LIME SPGS,05/27/2019,1243,43.2975,-92.4343,43.4449,-92.2859,"A tornado formed over rural Howard County south of Saratoga and then traveled north-northeast before dissipating just before entering Lime Springs. The tornado struck and destroyed a wind turbine north of State Highway 9 and also destroyed a large farm building along Lilac Avenue.","As an area of low pressure moved across the Upper Midwest, thunderstorms developed during the afternoon of Memorial Day (May 27th) across portions of northeast Iowa. These storms quickly became severe and produced tornadoes across Floyd, Chickasaw and Howard Counties. The first tornado developed near Charles City (Floyd County) and was on the ground for about 7 miles, extensively damaging some buildings at the Floyd County fairgrounds along damaging three houses severe enough to make them inhabitable. Another tornado moved across rural portions of Howard County for 12 miles and damaged a wind turbine and cattle barns. Two other weaker tornadoes also touched down across northwest Chickasaw County and northern Howard County very close to the Minnesota state line.",86
826415,LEE CO.,HOUGHTON,05/27/2019,1236,Tornado, ,EF1,0,0,0,0,IA,CST-6, ,137565,C,111,DVN,0,0,NWS Storm Survey, ,0.53,20,1,W,0,NNE,HOUGHTON,05/27/2019,1237,40.7793,-91.61,40.7802,-91.5999,"EF1 tornado touched down south of Houghton striking a metal building.  The roof was removed from the building and the winds were estimated at 100 MPH.","Showers and thunderstorms tracked eastward across parts of eastern Iowa and northern Illinois on Memorial Day 2019 as a low pressure system lifted a warm front through the region.   | |Some of the storms produced tornadoes during the early to mid afternoon hours.  Very heavy rain also fell in a short amount of time in areas.  Flash flooding occurred in the Quad Cities metro, with several feet of water on many streets.",87
827273,HOWARD CO.,LIME SPGS,05/27/2019,1249,Tornado, ,EF0,0,0,2000,0,IA,CST-6, ,137701,C,89,ARX,0,0,NWS Storm Survey, ,0.18,30,4,NNE,4,NNE,LIME SPGS,05/27/2019,1250,43.4985,-92.2599,43.5005,-92.2577,"A tornado formed over far northern Howard County north of Lime Springs before quickly moving across the state line into Fillmore County, Minnesota. This was the third tornado of the day in Howard County.","As an area of low pressure moved across the Upper Midwest, thunderstorms developed during the afternoon of Memorial Day (May 27th) across portions of northeast Iowa. These storms quickly became severe and produced tornadoes across Floyd, Chickasaw and Howard Counties. The first tornado developed near Charles City (Floyd County) and was on the ground for about 7 miles, extensively damaging some buildings at the Floyd County fairgrounds along damaging three houses severe enough to make them inhabitable. Another tornado moved across rural portions of Howard County for 12 miles and damaged a wind turbine and cattle barns. Two other weaker tornadoes also touched down across northwest Chickasaw County and northern Howard County very close to the Minnesota state line.",88
826417,DES MOINES CO.,SPRING GROVE,05/27/2019,1303,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,137565,C,57,DVN,0,0,Trained Spotter, ,0.14,20,3,NW,3,NW,SPRING GROVE,05/27/2019,1305,40.757,-91.1954,40.7574,-91.1928,"Video and picture evidence of a tornado occurring at this location. However, there have been no reports of damage near the touchdown.","Showers and thunderstorms tracked eastward across parts of eastern Iowa and northern Illinois on Memorial Day 2019 as a low pressure system lifted a warm front through the region.   | |Some of the storms produced tornadoes during the early to mid afternoon hours.  Very heavy rain also fell in a short amount of time in areas.  Flash flooding occurred in the Quad Cities metro, with several feet of water on many streets.",89
818686,SAC CO.,ODEBOLT,05/29/2019,1500,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,136408,C,161,DMX,0,0,Social Media, ,1.23,30,6,NNW,5,S,SCHALLER,05/29/2019,1506,42.4062,-95.3184,42.424,-95.3157,"First of several weak tornadoes on this day. Tornado remained in open farmland several miles south of Schaller.  Rated EF-Unknown as no damage indicators were impacted.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",90
818687,SAC CO.,EARLY,05/29/2019,1511,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,136408,C,161,DMX,0,0,Social Media, ,0.65,20,3,S,2,SSW,EARLY,05/29/2019,1514,42.4332,-95.1593,42.4426,-95.1589,"Several pictures of a brief tornado south of Early in open farmland.  Rated EF-Unknown as no damage indicators were impacted.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",91
818688,POCAHONTAS CO.,POCAHONTAS MUNI ARPT,05/29/2019,1549,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,136408,C,151,DMX,0,0,Storm Chaser, ,0.22,40,1,NW,1,NW,POCAHONTAS MUNI ARPT,05/29/2019,1556,42.7609,-94.6667,42.7613,-94.671,"Tornado developed and moved southwest before becoming nearly stationary in open cropland. Persisted for several minutes before dissipating. Rated EF-Unknown as no damage indicators were impacted.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",92
818693,HUMBOLDT CO.,BRADGATE,05/29/2019,1721,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,136408,C,91,DMX,0,0,Storm Chaser, ,0.54,30,1,ESE,1,E,BRADGATE,05/29/2019,1724,42.7903,-94.3984,42.798,-94.3968,"Relatively weak tornado was captured on video and remained in open rural areas.  Rated EF-Unknown as no damage indicators were impacted.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",93
826804,IOWA CO.,VICTOR,05/29/2019,1723,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,137602,C,95,DVN,0,0,NWS Storm Survey, ,0.07,20,2,SE,2,ESE,VICTOR,05/29/2019,1724,41.7147,-92.2711,41.7152,-92.27,"A brief tornado was captured by the public on video just southeast of Victor. The tornado remained in open fields and no damage was observed.","An upper level low moved over Iowa, sparking some showers and thunderstorms during the late afternoon and evening. Some of the storms spawned some funnel clouds and weak tornadoes. The storm complex then expanded and produced heavy rain. These heavy rains fell on completely saturated soils, and produced a round of significant flash flooding, which closed many roads.",94
818695,POWESHIEK CO.,MONTEZUMA EAST ARPT,05/29/2019,1801,Tornado, ,EF1,0,1,10000,0,IA,CST-6, ,136408,C,157,DMX,0,0,Storm Chaser, ,3.52,50,4,SSE,2,SE,DEEP RIVER,05/29/2019,1814,41.5295,-92.4557,41.562,-92.4033,"Tornado extended to the ground after several minutes as a funnel cloud. Upon reaching the ground, the tornado encountered a farmstead, destroying an old barn and producing tree damage. Another farmstead was hit a bit further down the path with a large hoop building damaged. The remainder of the path was in open farmland.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",95
818707,POWESHIEK CO.,DEEP RIVER,05/29/2019,1828,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,136408,C,157,DMX,0,0,Law Enforcement, ,0.9,30,3,ENE,3,S,GUERNSEY,05/29/2019,1832,41.5904,-92.3593,41.5997,-92.3472,"Tornado occurred in farmland northeast of Deep River.  Rated EF-Unknown as no damage indicators were impacted.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",96
818711,HARDIN CO.,GARDEN CITY,05/29/2019,1837,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,136408,C,83,DMX,0,0,Storm Chaser, ,1.11,30,3,ESE,3,E,GARDEN CITY,05/29/2019,1841,42.2283,-93.3402,42.2443,-93.3382,"Tornado captured on video east of Garden City. The tornado remained mostly in open farmland but did some minor tree damage to a farmstead that was grazed.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",97
818714,POWESHIEK CO.,GUERNSEY,05/29/2019,1839,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,136408,C,157,DMX,0,0,Storm Chaser, ,0.95,30,2,SE,3,ESE,GUERNSEY,05/29/2019,1843,41.623,-92.3183,41.6335,-92.3064,"Tornado captured on video by storm chasers, remained in open farmland with no damage. Rated EF-Unknown as no damage indicators were impacted.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",98
826805,IOWA CO.,VICTOR,05/29/2019,1846,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,137602,C,95,DVN,0,0,NWS Storm Survey, ,3.34,20,6,SSE,4,W,GENOA BLUFF,05/29/2019,1858,41.6435,-92.2633,41.6848,-92.2296,"Emergency management observed a weak tornado develop east of Guernsey, and follow an intermittent path about 3 miles to the northeast before lifting just south of Interstate 80. The tornado caused some minor tree damage.  The estimated winds were 75 MPH.","An upper level low moved over Iowa, sparking some showers and thunderstorms during the late afternoon and evening. Some of the storms spawned some funnel clouds and weak tornadoes. The storm complex then expanded and produced heavy rain. These heavy rains fell on completely saturated soils, and produced a round of significant flash flooding, which closed many roads.",99
826806,JOHNSON CO.,AMISH,05/29/2019,1913,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,137602,C,103,DVN,0,0,NWS Storm Survey, ,0.3,20,1,SSW,1,SSW,AMISH,05/29/2019,1914,41.5137,-91.7923,41.5171,-91.7887,"An EF-0 tornado touched down at a farmstead and moved northeast through a farm field into a wooded area, where tree damage was observed. The tornado was on the ground for less than one minute and the path length was around a quarter mile. Times estimated by radar. Winds were estimated up to 75 MPH.","An upper level low moved over Iowa, sparking some showers and thunderstorms during the late afternoon and evening. Some of the storms spawned some funnel clouds and weak tornadoes. The storm complex then expanded and produced heavy rain. These heavy rains fell on completely saturated soils, and produced a round of significant flash flooding, which closed many roads.",100
818719,HARDIN CO.,NEW PROVIDENCE,05/29/2019,1915,Tornado, ,EF0,0,0,0,0,IA,CST-6, ,136408,C,83,DMX,0,0,Storm Chaser, ,1.23,30,2,E,2,E,LAWN HILLS,05/29/2019,1919,42.2815,-93.1329,42.2992,-93.1344,"Storm chaser video shows tornado heading north through trees then across open fields before dissipating. Little if any damage occurred other than some minor tree damage.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",101
818720,HARDIN CO.,ELDORA MUNI ARPT,05/29/2019,1929,Tornado, ,EF0,0,0,30000,0,IA,CST-6, ,136408,C,83,DMX,0,0,Storm Chaser, ,0.57,40,1,WNW,1,NW,ELDORA MUNI ARPT,05/29/2019,1931,42.3351,-93.1413,42.3434,-93.1426,"Tornado occurred southwest of Eldora and was captured on video. The tornado removed the roof of a barn but otherwise remained in open farmland.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",102
818721,HARDIN CO.,IOWA FALLS MUNI ARPT,05/29/2019,1931,Tornado, ,EF0,0,0,10000,0,IA,CST-6, ,136408,C,83,DMX,0,0,Storm Chaser, ,1.33,50,2,SSE,1,E,IOWA FALLS MUNI ARPT,05/29/2019,1936,42.4493,-93.252,42.4682,-93.2471,"Tornado reported from multiple sources just north of Highway 20 and moved northward. Slightly damaged a barn and did some tree damage at another farmstead. Otherwise, the tornado remained in open farmland.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",103
818723,HARDIN CO.,STEAMBOAT ROCK,05/29/2019,1954,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,136408,C,83,DMX,0,0,Storm Chaser, ,0.66,20,2,ESE,2,E,STEAMBOAT ROCK,05/29/2019,1956,42.4108,-93.0399,42.4203,-93.0384,"Weak tornado reported northeast of Steamboat Rock along with spotter video. Remained in open farmland.  Rated EF-Unknown as no damage indicators were impacted.","An upper level low pressure system was in place with a surface boundary stretched across Iowa from Storm Lake southeastward into southeast Iowa. This boundary provided the focus for thunderstorm development throughout the late afternoon and evening hours. The low level environment provided the needed conditions for many of these storms to rotate and produce funnel clouds and brief, weak tornadoes. Many of the tornadoes that occurred were brief touchdowns in open ares with no damage.",104
834164,BUCHANAN CO.,BUFFALO CREEK CO PARK,06/09/2019,1453,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,138710,C,19,DVN,0,0,NWS Storm Survey, ,3.73,10,4,ENE,6,NE,MONTI,06/09/2019,1504,42.4942,-91.658,42.4644,-91.5969,"A weak landspout tornado moved through rural areas southwest of Manchester, IA.  Evidence for the tornado is through photo and video, but no damage was observed along its path to assign a rating. This tornado ended in western Delaware County.","Thunderstorms developed ahead of a cold front Sunday afternoon across portions of eastern Iowa.  The storms were weak, but still were able to produce three brief landspout tornadoes over the region.  Additionally, brief heavy rain and wind gusts up to 50 mph were seen with the stronger storms.",105
834172,DELAWARE CO.,MASONVILLE,06/09/2019,1504,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,138710,C,55,DVN,0,0,NWS Storm Survey, ,3.53,10,1,SW,4,SE,MASONVILLE,06/09/2019,1516,42.4644,-91.5969,42.4364,-91.5389,"A weak landspout tornado moved through rural areas southwest of Manchester, IA. Evidence for the tornado is through photo and video, but no damage was observed along its path to assign a rating. This tornado began in eastern Buchanan County.","Thunderstorms developed ahead of a cold front Sunday afternoon across portions of eastern Iowa.  The storms were weak, but still were able to produce three brief landspout tornadoes over the region.  Additionally, brief heavy rain and wind gusts up to 50 mph were seen with the stronger storms.",106
